date,open,high,low,close,volume
1998-10-12,62.175082,62.677117,61.595811,61.769592,9508500
1998-10-13,61.518557,62.039900,61.016522,61.557175,6256800
1998-10-14,61.132409,62.908840,61.074481,62.136478,8176900
1998-10-15,61.866132,66.268591,61.750278,65.476921,20541100
1998-10-16,65.573452,65.959632,64.878327,65.496216,16573900
1998-10-19,65.303130,65.998255,65.187275,65.727928,7915900
1998-10-20,66.461675,67.224382,65.554151,66.114113,14611600
1998-10-21,66.036857,66.500274,65.418969,65.882385,9178400
1998-10-22,65.978934,67.021622,65.592754,66.867149,8277500
1998-10-23,66.712711,66.732020,65.978968,66.017586,6237200
1998-10-26,66.558217,67.021634,65.978946,66.500290,5838600
1998-10-27,67.002328,67.330582,65.670005,66.114113,10089700
1998-10-28,65.843758,66.442337,65.515504,65.998230,5650600
1998-10-29,66.172016,67.620193,65.882381,67.600883,9625600
1998-10-30,68.045025,68.527751,67.658844,67.967789,9872800
1998-11-02,68.469790,69.126297,68.083610,69.126297,6501400
1998-11-03,68.952544,69.087707,68.431200,68.624290,6866000
1998-11-04,69.493195,69.879376,68.643598,69.358032,8233600
1998-11-05,68.913904,70.400699,68.662886,70.304153,6841500
1998-11-06,70.111089,70.786905,70.014544,70.516579,5224800
1998-11-09,70.400715,70.593805,69.512499,70.014534,6188700
1998-11-10,69.821465,70.400736,69.358048,69.821465,14015200
1998-11-11,70.323484,70.439338,69.135978,69.358032,10922400
1998-11-12,69.396662,69.898697,69.010481,69.280807,5457400
1998-11-13,69.338715,69.956604,69.280788,69.956604,5524600
1998-11-16,70.574489,70.661379,69.753855,70.477943,6023700
1998-11-17,70.226926,71.443395,69.821437,70.477943,9058900
1998-11-18,70.632414,71.057213,70.130379,70.902740,4567700
1998-11-19,71.231002,71.617183,70.825513,71.520638,5249300
1998-11-20,71.897198,72.138561,71.578599,72.061325,5562000
1998-11-23,72.582632,73.914955,72.389542,73.760483,7151300
1998-11-24,73.528789,73.934279,73.190881,73.297081,5323700
1998-11-25,73.490171,73.644644,73.046064,73.297081,4393500
1998-11-27,73.818383,73.972855,73.538402,73.837692,4557900
1998-11-30,73.538419,73.760473,71.752335,71.752335,8705400
1998-12-01,71.752358,72.930209,71.192396,72.679192,8950600
1998-12-02,72.428156,72.852955,71.675104,72.466774,7495500
1998-12-03,72.447442,73.103949,71.115120,71.269592,12145300
1998-12-04,72.061280,73.219822,71.984044,73.142586,10339500
1998-12-07,72.949536,73.818442,72.910918,73.490189,4290000
1998-12-08,73.239155,73.992207,72.601957,73.161919,10102600
1998-12-09,73.335699,73.509480,72.833664,73.297081,5327900
1998-12-10,73.432225,73.432225,72.119211,72.225410,5966600
1998-12-11,71.945418,72.505380,71.404765,72.370216,8198200
1998-12-14,71.771630,71.926103,70.284836,70.284836,9521400
1998-12-15,70.864129,72.138525,70.767584,72.099907,9631500
1998-12-16,72.370228,72.370228,71.520631,72.003357,7260000
1998-12-17,72.428156,73.277753,72.312302,73.152245,6914700
1998-12-18,73.346812,73.850514,73.075587,73.463051,4802400
1998-12-21,73.928038,75.226041,73.773053,74.489861,8580700
1998-12-22,74.644832,75.148535,73.889279,74.819191,5461100
1998-12-23,75.129134,76.388390,74.896656,76.388390,7791000
1998-12-24,76.349664,76.407784,75.942828,76.059067,1507100
1998-12-28,76.407775,76.446521,75.632848,75.865326,4203600
1998-12-29,76.078436,77.173020,75.710345,77.066467,3935800
1998-12-30,76.834012,77.337715,76.272190,76.446548,6810700
1998-12-31,76.446548,76.834012,75.923473,76.446548,6790500
1999-01-04,76.485284,77.628301,75.458505,76.272179,9450400
1999-01-05,76.214047,77.415183,76.214047,77.143959,8031000
1999-01-06,77.996402,79.197539,77.957656,79.003807,7737700
1999-01-07,78.345131,78.868207,77.977041,78.616356,5504900
1999-01-08,79.468788,79.662520,78.093292,79.197563,6224400
1999-01-11,79.158786,79.158786,77.628305,78.441978,7578300
1999-01-12,78.248266,78.248266,76.717785,77.027756,7768800
1999-01-13,74.644832,77.570181,74.625458,76.485283,10810600
1999-01-14,76.640271,76.814630,74.954805,75.148537,11400700
1999-01-15,75.865372,77.357106,75.671640,77.105255,7817700
1999-01-19,77.676746,77.880165,76.562789,77.608940,6535100
1999-01-20,78.170747,79.313764,77.512059,78.228867,6534400
1999-01-21,77.851082,78.015754,76.000944,76.155930,6937500
1999-01-22,75.710381,76.775906,75.497276,75.981606,7522300
1999-01-25,76.427149,76.872732,75.574729,76.756493,5700300
1999-01-26,76.950238,78.151375,76.640267,78.151375,6047000
1999-01-27,78.345116,78.500101,76.969620,77.240845,7399400
1999-01-28,77.647660,78.713185,77.608914,78.538826,5961700
1999-01-29,78.945703,79.536585,77.744566,79.139435,6456800
1999-02-01,79.778748,79.778748,78.674477,78.674477,9426800
1999-02-02,78.781014,78.868193,77.347399,78.190132,9194500
1999-02-03,77.918926,79.313795,77.899553,78.984451,10290700
1999-02-04,78.965048,79.042541,77.357075,77.802658,7761100
1999-02-05,77.899515,77.899515,76.388408,76.911484,7516100
1999-02-08,77.550797,77.550797,76.465899,77.066467,8528400
1999-02-09,77.105236,77.182729,75.332591,75.342278,8985700
1999-02-10,75.710352,76.252801,75.216337,75.826591,6936700
1999-02-11,76.291568,78.170767,75.942851,77.570198,9181800
1999-02-12,77.376470,77.802680,76.020348,76.640289,10676600
1999-02-16,77.337714,77.880163,76.175323,76.175323,6915500
1999-02-17,76.369041,77.715476,75.787846,76.097816,7858100
1999-02-18,76.369036,77.105216,75.768467,76.698380,9048900
1999-02-19,76.872770,77.957668,76.485307,77.027756,5312200
1999-02-22,77.143974,79.178157,77.047108,79.081291,10695800
1999-02-23,79.100653,79.662475,78.480712,79.042534,7770700
1999-02-24,79.255656,79.875597,77.492697,77.647682,7271000
1999-02-25,77.202081,77.667037,76.059064,76.911484,11633000
1999-02-26,77.337690,77.395809,76.136553,76.601509,9621300
1999-03-01,76.659620,77.066457,75.865321,76.814606,7607200
1999-03-02,77.182725,77.686428,75.826603,76.136574,9651500
1999-03-03,76.310956,76.601554,75.497282,76.543434,7881400
1999-03-04,76.911524,77.793004,76.417508,77.512093,8256400
1999-03-05,79.042611,79.430075,78.461415,79.071671,10703100
1999-03-08,79.526880,79.846537,78.887565,79.584999,4802200
1999-03-09,79.430020,80.553664,79.197542,79.391273,7893400
1999-03-10,79.643101,80.127430,79.216891,80.088684,3950000
1999-03-11,80.398686,81.328598,79.894983,80.979881,6583700
1999-03-12,81.212338,81.231711,80.108067,80.204933,5286500
1999-03-15,80.553676,81.367350,80.282452,81.347977,5394400
1999-03-16,81.289861,81.619205,80.883024,81.038010,4547500
1999-03-17,81.018629,81.173615,80.359941,80.689285,4524100
1999-03-18,80.456793,82.064767,80.437420,81.987274,3506300
1999-03-19,82.224944,82.419146,80.593651,80.593651,5526700
1999-03-22,80.826719,81.156862,80.428606,80.749039,4603800
1999-03-23,80.360634,80.496575,78.117605,78.418617,9713800
1999-03-24,78.826447,79.030359,78.069061,78.865288,6280900
1999-03-25,79.583845,80.477173,79.389643,80.477173,6639600
1999-03-26,79.933387,80.244109,79.370202,79.894547,6159700
1999-03-29,80.263518,81.681190,80.263518,81.506409,5863900
1999-03-30,80.749050,81.545277,80.516008,81.079193,5401400
1999-03-31,81.506409,81.788002,79.739175,79.778015,7413600
1999-04-01,80.593665,80.593665,79.622657,80.380043,7683600
1999-04-05,81.370471,82.399739,80.943227,82.283218,5791100
1999-04-06,82.147280,82.642494,81.506415,82.089020,5381300
1999-04-07,82.458049,82.885293,81.642402,82.749352,6248600
1999-04-08,82.768751,83.856280,82.205566,83.798019,5909100
1999-04-09,83.545546,84.205832,83.021202,83.817429,4365800
1999-04-12,82.943497,84.768992,82.788136,84.710732,8213200
1999-04-13,84.671909,84.807850,83.584380,84.166985,10071400
1999-04-14,84.555427,84.555427,82.458049,82.749352,11551700
1999-04-15,82.924118,83.001799,81.409345,82.438614,11150000
1999-04-16,82.593951,82.593951,81.525842,81.739464,6476200
1999-04-19,82.458030,83.603820,79.778047,80.477173,12487200
1999-04-20,80.671353,81.525840,80.166428,81.487000,9049600
1999-04-21,81.448169,84.283513,81.040345,83.817429,5772200
1999-04-22,83.972767,84.749573,83.516393,84.613632,6897400
1999-04-23,84.438857,84.982622,83.895093,84.400017,4593100
1999-04-26,84.827253,85.021454,84.186388,84.885513,3606500
1999-04-27,85.215662,85.448704,84.419435,85.293343,5147200
1999-04-28,84.788429,85.293353,83.895101,84.128143,5544300
1999-04-29,84.244653,84.555375,83.157124,83.487267,9824300
1999-04-30,83.953353,84.283496,81.720035,82.807564,10991900
1999-05-03,82.924083,84.419435,82.710461,84.322334,10709700
1999-05-04,83.972796,84.400040,82.729906,83.118309,10509300
1999-05-05,83.234823,83.933949,81.933672,83.778587,10032300
1999-05-06,83.545508,83.972752,82.263778,83.263916,13507200
1999-05-07,83.584373,83.972776,82.924088,83.895096,8680700
1999-05-10,83.798033,84.341798,82.982386,83.477600,5580100
1999-05-11,84.089292,85.060300,83.720309,84.322334,7000600
1999-05-12,84.361205,85.273953,81.720063,84.982651,13865800
1999-05-13,85.293386,85.759470,85.021504,85.351646,4485700
1999-05-14,83.623230,84.438877,82.962944,83.137726,8370100
1999-05-17,83.040642,83.574697,82.263836,83.390205,6268100
1999-05-18,83.603816,83.885408,82.419186,83.234833,8218600
1999-05-19,83.564956,83.895098,82.807569,83.836838,5052400
1999-05-20,83.972813,84.264115,83.312527,83.331947,4670400
1999-05-21,83.351341,83.700904,82.399753,82.865837,6418200
1999-05-24,83.176554,83.176554,81.030626,81.487000,7952000
1999-05-25,81.642375,82.244401,79.816880,80.166443,15406400
1999-05-26,80.360628,81.409316,79.603241,81.059753,12575900
1999-05-27,80.690773,80.962655,79.544984,79.894547,14515400
1999-05-28,80.166455,81.253984,79.913992,80.914131,8748000
1999-06-01,80.865519,80.884939,79.777990,80.632477,6705300
1999-06-02,80.632486,80.904368,79.554668,80.710167,6981900
1999-06-03,81.215113,81.331634,80.651929,81.156853,6076600
1999-06-04,81.700678,82.875599,81.370535,82.788208,9787200
1999-06-07,82.924127,83.390212,82.593985,83.001808,5299100
1999-06-08,82.885268,83.147440,81.778318,82.186142,4895700
1999-06-09,82.283249,82.710492,81.914265,82.108467,7409700
1999-06-10,81.681202,81.700622,80.535412,81.351059,7040700
1999-06-11,81.545271,82.166717,80.224700,80.671364,12824800
1999-06-14,81.215123,81.253963,80.506287,80.749039,6823500
1999-06-15,81.079210,81.817176,80.836457,81.292831,5700900
1999-06-16,82.263838,83.196006,82.263838,82.846443,7865800
1999-06-17,82.574541,84.244675,82.419180,83.623230,8162800
1999-06-18,83.563988,83.953564,83.135455,83.719818,2875100
1999-06-21,83.817195,84.304165,83.310747,83.914589,4646400
1999-06-22,83.525080,84.265274,83.213419,83.330292,5862400
1999-06-23,82.901778,83.291354,82.356372,82.921257,9629200
1999-06-24,82.823802,82.862759,81.440808,82.297874,9176900
1999-06-25,82.648514,82.911478,81.810926,82.093369,4087000
1999-06-28,82.706982,83.291346,82.590109,83.096558,5028900
1999-06-29,82.901754,84.265270,82.765403,83.875694,6956200
1999-06-30,83.914654,85.706703,83.427684,85.395042,16856100
1999-07-01,85.394951,86.329932,84.810587,86.037750,9939500
1999-07-02,86.096267,86.953334,85.959915,86.894897,3772800
1999-07-06,86.797482,87.732463,86.388427,86.875397,11221100
1999-07-07,86.680626,87.089681,86.339747,86.992287,3230700
1999-07-08,86.680604,87.654543,86.485816,87.060440,7101500
1999-07-09,87.264992,87.635089,86.992289,87.576653,2976800
1999-07-12,87.849359,87.849359,86.953335,87.187080,4436300
1999-07-13,86.875397,87.216276,86.427385,86.875397,6477600
1999-07-14,87.264987,87.401339,86.485835,87.362381,4382500
1999-07-15,87.751896,88.121992,87.459714,87.917465,3348600
1999-07-16,88.044127,88.609012,87.732466,88.394745,2281500
1999-07-19,88.628480,88.667438,87.615584,87.810371,4287000
1999-07-20,87.342903,87.518212,85.726163,86.008606,7060100
1999-07-21,86.076809,86.583258,85.589839,85.911240,4793700
1999-07-22,85.667710,86.018329,84.440547,84.781425,7804100
1999-07-23,85.180699,85.394965,84.226239,84.615814,4603000
1999-07-26,84.070477,84.849628,83.914646,83.992561,4333400
1999-07-27,84.771709,85.521643,84.382134,84.693794,5908500
1999-07-28,84.927450,85.589729,84.518396,84.966408,3955500
1999-07-29,84.109445,84.304233,83.096547,83.778305,7760600
1999-07-30,84.031457,84.362596,82.628985,82.745857,5994300
1999-08-02,82.745894,83.992536,82.590063,82.940681,6065500
1999-08-03,83.349778,83.427693,81.888868,82.551147,5445400
1999-08-04,82.726420,83.447135,81.304468,81.421341,6497900
1999-08-05,81.577173,82.239452,80.311052,82.161537,10322000
1999-08-06,81.791446,82.278415,80.720112,81.265518,7537700
1999-08-09,81.401863,82.151796,80.875936,81.090202,5565900
1999-08-10,80.953864,81.129173,79.161815,80.194191,9793300
1999-08-11,80.836989,81.362917,80.174711,81.168129,8003400
1999-08-12,81.460309,82.161546,80.973340,81.119431,7036800
1999-08-13,82.044662,83.057559,81.733001,82.999123,5857700
1999-08-16,82.979679,83.505607,82.434273,83.369255,3927000
1999-08-17,83.797716,84.050940,82.979607,83.914589,4808000
1999-08-18,83.651639,83.758773,83.057536,83.310760,4355500
1999-08-19,82.512148,83.047815,82.083615,82.629021,6448100
1999-08-20,82.940686,83.602965,82.706941,83.466614,3663700
1999-08-23,84.031467,85.112540,83.934073,85.063843,5637800
1999-08-24,84.810672,85.998878,84.382138,85.375557,9279500
1999-08-25,85.511859,86.505276,84.869059,86.252052,6005300
1999-08-26,86.193589,86.281244,85.083299,85.219650,4322300
1999-08-27,85.317094,85.433967,84.187325,84.187325,6247400
1999-08-30,84.362633,84.460027,82.278402,82.629021,4652000
1999-08-31,82.862781,83.369230,81.577181,82.317375,11453700
1999-09-01,82.862801,83.359510,82.473225,83.330292,6863900
1999-09-02,82.356312,82.697191,81.440809,82.346573,10896300
1999-09-03,84.070447,85.083344,83.953575,84.752205,9160800
1999-09-07,84.810695,85.161313,84.284767,84.440598,4560800
1999-09-08,84.051003,84.810676,83.544555,84.031525,6159600
1999-09-09,83.992561,84.304222,83.330282,83.992561,6177800
1999-09-10,84.927540,84.995716,84.109430,84.693794,2934500
1999-09-13,84.226282,84.440548,83.836706,84.119148,2320500
1999-09-14,83.564003,83.875664,83.135470,83.564003,3736000
1999-09-15,84.421057,84.421057,82.200476,82.239433,6984500
1999-09-16,82.590063,82.784850,81.226547,82.560844,15377600
1999-09-17,82.900846,83.721259,82.607841,83.604057,8542300
1999-09-20,83.721228,83.760295,83.193819,83.486824,2803900
1999-09-21,82.666390,82.803126,81.357636,81.728775,9335200
1999-09-22,82.041309,82.412448,81.103694,81.640869,13009100
1999-09-23,82.392957,82.392957,79.775448,79.931717,12204100
1999-09-24,79.853569,80.244242,78.955021,79.853569,13792900
1999-09-27,80.478642,81.103719,80.185637,80.380974,6970300
1999-09-28,79.970748,80.517690,78.486191,80.224686,11063400
1999-09-29,80.283328,80.713069,79.228511,79.267578,7580300
1999-09-30,79.658224,80.908378,79.365220,80.478638,7498900
1999-10-01,79.970784,80.361457,79.150371,80.302856,11127100
1999-10-04,80.752093,81.806910,80.478622,81.728775,6341600
1999-10-05,81.709251,82.490597,80.439564,81.650650,11976000
1999-10-06,81.728791,83.018012,81.689724,82.900810,10308200
1999-10-07,83.047278,83.135180,82.197565,82.431969,6535600
1999-10-08,82.353864,83.682152,82.031558,83.682152,9674300
1999-10-11,83.506358,83.838430,83.330555,83.545425,4282000
1999-10-12,83.213344,83.330546,82.002258,82.256195,8686100
1999-10-13,81.689729,82.080402,80.127037,80.127037,10469300
1999-10-14,80.312617,80.752124,79.228499,80.107513,10562200
1999-10-15,78.759715,79.228523,77.822099,78.056503,14238700
1999-10-18,78.095547,78.720624,77.157931,78.622955,9758800
1999-10-19,79.501945,80.166089,78.720599,79.384743,14392900
1999-10-20,79.853569,80.927920,79.462896,80.166107,9759400
1999-10-21,79.521485,80.634903,79.150346,80.634903,9105400
1999-10-22,81.103695,82.021777,80.986493,81.318565,8309600
1999-10-25,80.830267,81.553012,80.478661,80.908401,8114300
1999-10-26,81.377212,81.689751,79.892654,79.892654,6256300
1999-10-27,80.244213,81.455298,80.166078,81.338097,5433300
1999-10-28,82.783642,84.297501,82.627373,84.111931,10509700
1999-10-29,84.912746,86.065231,84.834611,85.635490,10988600
1999-11-01,85.323009,85.635548,84.737000,84.737000,4006500
1999-11-02,84.990920,85.791800,84.131439,84.131439,6516900
1999-11-03,85.010430,85.244833,84.463487,84.697891,7222300
1999-11-04,85.479211,85.860117,84.863902,85.342476,7907500
1999-11-05,86.651234,86.954005,85.498749,86.182426,7431500
1999-11-08,85.635551,86.495032,85.479281,86.260628,4649200
1999-11-09,86.573151,86.690353,85.186262,85.449966,4533700
1999-11-10,85.166696,86.504751,85.059261,86.084778,6405600
1999-11-11,86.377814,86.573151,85.928540,86.573151,4794100
1999-11-12,87.041946,87.500987,85.713658,87.354485,11802900
1999-11-15,87.413091,87.667028,87.139620,87.559593,2187500
1999-11-16,87.862366,89.385991,87.569362,88.292107,7544800
1999-11-17,88.917216,89.346956,88.331206,88.526543,9459000
1999-11-18,89.034387,89.385992,88.526512,89.151588,4491000
1999-11-19,89.014855,89.366461,88.760917,89.073456,4832100
1999-11-22,89.034368,89.385974,88.448359,89.053902,4155400
1999-11-23,89.288310,89.288310,87.745152,88.272560,5918000
1999-11-24,87.979544,89.034361,87.510736,88.741356,4459700
1999-11-26,89.053897,89.307834,88.292085,88.409286,1693900
1999-11-29,88.057742,88.712120,87.784271,88.096809,7348600
1999-11-30,87.979559,88.956242,86.885675,87.061478,7682000
1999-12-01,87.080994,87.823272,86.885657,87.764671,6980200
1999-12-02,87.901434,88.370241,87.745164,88.292107,6698300
1999-12-03,89.405531,90.851022,89.405531,89.913406,10045400
1999-12-06,89.718037,89.835239,88.917157,89.249229,3138900
1999-12-07,89.561827,89.581360,88.370273,88.526543,10714200
1999-12-08,88.350703,88.799977,87.823294,87.960030,4611400
1999-12-09,88.643670,88.897607,87.120046,88.389732,6474700
1999-12-10,88.936677,89.268749,88.057663,88.682739,5127300
1999-12-13,88.409295,89.210174,88.311627,88.839035,4210800
1999-12-14,88.526488,89.063663,87.901411,87.979546,5739000
1999-12-15,87.745138,88.887856,87.530268,88.448349,6879100
1999-12-16,88.878102,89.171107,88.233492,88.839035,5854900
1999-12-17,89.605362,89.801178,89.017914,89.409546,4775400
1999-12-20,89.331218,89.722849,88.410883,88.763351,4608700
1999-12-21,88.724224,90.271170,88.567571,90.114517,7981300
1999-12-22,89.997019,90.349487,89.585805,90.349487,5377500
1999-12-23,90.868445,91.788780,90.858654,91.788780,5721700
1999-12-27,91.798570,91.974805,90.897816,91.661499,2691000
1999-12-28,91.406921,91.798553,91.162151,91.602737,4084500
1999-12-29,91.681026,91.994331,91.054415,91.994331,3001000
1999-12-30,92.190150,92.464292,91.602702,91.886635,3641300
1999-12-31,92.013942,92.425156,91.641892,92.033524,3172700
2000-01-03,92.895095,92.895095,90.153672,91.132751,8164300
2000-01-04,89.938259,90.271146,87.500350,87.568886,8089800
2000-01-05,87.686400,88.685061,86.002382,87.725563,12177900
2000-01-06,87.490601,88.665497,86.315704,86.315704,6227200
2000-01-07,87.921392,91.328590,87.764739,91.328590,8066500
2000-01-10,91.641876,92.053090,90.878194,91.641876,5741700
2000-01-11,91.367746,91.543980,89.918707,90.545319,7503700
2000-01-12,90.604029,90.604029,89.527042,89.644531,6907700
2000-01-13,90.525694,91.328540,89.781594,90.858582,5158300
2000-01-14,91.818105,92.405553,91.465636,92.092247,7437300
2000-01-18,91.074020,91.876866,90.976112,91.367744,6488500
2000-01-19,91.054388,92.111794,90.858572,92.111794,6157900
2000-01-20,92.092274,92.092274,90.114533,90.701981,5800100
2000-01-21,91.171908,91.171908,90.271155,90.506134,6244800
2000-01-24,91.269867,91.387357,87.353546,87.940994,7896900
2000-01-25,88.048673,88.939636,87.098966,88.939636,9942500
2000-01-26,88.352193,88.694871,87.784326,88.234703,5158100
2000-01-27,88.880864,89.115843,86.550654,87.882202,10922700
2000-01-28,87.373111,87.764743,84.925410,85.140808,11916200
2000-01-31,85.101602,87.519929,84.592481,87.451393,10768700
2000-02-01,87.568926,88.782985,86.805243,88.313026,8419900
2000-02-02,88.528360,89.135389,87.960494,88.391289,6205900
2000-02-03,88.273847,89.762048,87.725562,89.722885,7997500
2000-02-04,89.722880,90.232002,89.057106,89.350830,4925400
2000-02-07,89.331273,89.468344,88.626335,89.213783,5845800
2000-02-08,90.212406,90.584456,89.997008,90.427803,4936400
2000-02-09,90.525712,90.525712,88.518598,88.528389,8511500
2000-02-10,88.743799,89.331247,88.273840,88.704636,6690600
2000-02-11,88.880879,88.939624,86.491924,86.903137,9849800
2000-02-14,87.588535,87.588535,86.668199,87.412300,8528800
2000-02-15,87.255630,88.489271,86.345085,88.401154,11078300
2000-02-16,87.960544,88.313012,86.971673,87.098953,8845400
2000-02-17,87.999697,87.999697,86.609404,86.648567,7584200
2000-02-18,87.020625,87.020625,84.357527,84.788322,9409200
2000-02-22,84.709970,85.434489,83.672146,84.572899,16415400
2000-02-23,84.984146,86.139461,84.279209,85.571594,12119000
2000-02-24,85.649888,85.865285,83.398004,83.848381,17375000
2000-02-25,84.710012,85.669510,83.417626,83.544907,10559900
2000-02-28,83.574252,85.649901,83.163038,85.297432,13397800
2000-02-29,85.258268,86.119858,85.062452,86.119858,8242500
2000-03-01,86.237369,87.098959,85.982808,86.746490,6868000
2000-03-02,86.903183,87.177326,86.061174,86.805275,7600200
2000-03-03,87.999678,88.802524,87.549302,88.430473,12770300
2000-03-06,88.234660,88.567547,86.942275,87.568886,11967100
2000-03-07,87.725552,87.823460,84.729568,85.875092,20062000
2000-03-08,85.512827,86.374417,84.612073,85.767387,11808500
2000-03-09,86.002317,88.273781,85.297380,88.273781,5500900
2000-03-10,87.843080,88.978813,87.431866,87.803917,7924600
2000-03-13,85.649928,88.019302,85.023317,86.844406,10540500
2000-03-14,87.275200,87.784321,85.317040,85.610764,8263900
2000-03-15,85.767355,87.999656,85.258234,87.608025,10300800
2000-03-16,88.743823,92.013951,88.273865,91.700645,25601400
2000-03-17,91.599957,92.974153,91.364381,92.306686,10272900
2000-03-20,92.267393,92.561863,90.952091,91.835503,12502300
2000-03-21,91.423276,94.073511,90.775441,93.720146,13612600
2000-03-22,93.955726,94.760612,93.406048,94.289459,8260000
2000-03-23,93.700525,96.409654,93.700525,95.899239,11654500
2000-03-24,96.036631,97.842717,95.310271,96.468521,11462900
2000-03-27,96.350728,96.605936,95.369160,95.447685,8798600
2000-03-28,95.015798,96.105339,94.603540,94.898010,6334400
2000-03-29,95.212100,95.791225,94.014587,94.996155,6747500
2000-03-30,94.328741,95.437914,92.424498,93.406067,9491900
2000-03-31,93.995003,95.683301,93.249011,94.466156,9249100
2000-04-03,94.309064,95.015793,93.406021,95.015793,8508200
2000-04-04,95.329898,96.115152,88.822101,94.309067,19585500
2000-04-05,92.895629,94.740977,92.738578,93.720146,8387200
2000-04-06,94.387555,95.290597,93.602301,94.534790,6378500
2000-04-07,95.212139,95.565504,94.544673,95.133614,6023600
2000-04-10,95.329891,96.183856,94.426849,94.760582,9624200
2000-04-11,94.230472,95.251302,93.209642,94.485680,9006400
2000-04-12,94.466102,94.956886,91.815868,91.894394,10779200
2000-04-13,92.640408,93.072298,90.323907,90.618378,12225800
2000-04-14,89.597597,89.715385,83.865235,85.435745,29604000
2000-04-17,84.925265,88.419647,84.611163,88.419647,23918200
2000-04-18,88.301878,90.755798,87.811094,90.755798,11069200
2000-04-19,90.775401,91.168028,89.538625,89.911621,6553700
2000-04-20,90.186485,90.422062,89.440494,90.343536,8537600
2000-04-24,88.890771,90.029389,88.262567,89.361923,12893100
2000-04-25,90.853982,93.072327,90.736194,93.072327,14102000
2000-04-26,92.954516,93.445300,91.717740,92.022026,7711100
2000-04-27,89.833102,92.561861,89.833102,91.717712,15595300
2000-04-28,92.345897,92.885759,91.128753,91.148384,8743400
2000-05-01,92.071076,93.278404,91.619555,92.385178,7328300
2000-05-02,91.403628,92.424459,90.539848,90.539848,9411900
2000-05-03,90.461309,90.461309,87.811075,88.419647,12630700
2000-05-04,89.204908,89.430669,88.419654,89.087120,5963600
2000-05-05,88.615955,90.461302,88.537429,90.166832,7862400
2000-05-08,89.676076,90.068704,89.106767,89.489578,5064100
2000-05-09,89.872397,90.088342,88.115390,88.773041,5620300
2000-05-10,88.262606,88.557076,86.535046,86.770622,10293900
2000-05-11,88.027080,88.890860,87.398876,88.753441,7091100
2000-05-12,89.087144,90.127606,88.969355,89.715347,5960800
2000-05-15,89.676072,91.472342,89.204919,91.266212,4441300
2000-05-16,92.071095,92.797455,91.285840,92.149620,8192200
2000-05-17,91.521416,91.835518,90.755793,91.187683,5907200
2000-05-18,91.482138,91.914028,90.068680,90.068680,4325600
2000-05-19,89.558239,89.980314,88.203676,88.655197,6518400
2000-05-22,88.733754,88.871174,86.063889,87.987762,10839400
2000-05-23,88.223370,88.458947,86.417284,86.692123,7979200
2000-05-24,86.692140,88.380438,85.749834,88.105598,11081500
2000-05-25,88.380418,89.087147,86.515438,86.593964,8278900
2000-05-26,87.202539,87.752217,86.270049,86.692123,4814000
2000-05-30,87.948533,89.793882,87.614800,89.519043,5362700
2000-05-31,89.558296,90.461339,89.263826,89.715347,6056500
2000-06-01,90.265020,91.364376,89.833129,91.285851,8961600
2000-06-02,93.563082,93.661239,92.650224,92.875984,8962200
2000-06-05,92.640353,93.111505,92.267357,92.424408,6998100
2000-06-06,92.110364,92.836724,91.658842,92.012207,4858900
2000-06-07,92.110398,92.974179,91.717771,92.650261,4919500
2000-06-08,92.660067,92.817118,91.757024,92.287071,5723100
2000-06-09,92.660046,92.954516,91.482164,92.090736,3085300
2000-06-12,92.326257,92.326257,91.010956,91.010956,3678900
2000-06-13,90.971727,92.817075,90.853939,92.718918,6558700
2000-06-14,93.131192,93.523819,92.463726,92.875984,6420500
2000-06-15,93.052695,93.445323,92.247809,93.072327,5881200
2000-06-16,93.389808,93.389808,91.854956,92.307541,5567900
2000-06-19,92.228870,93.921142,92.091127,93.488235,5106900
2000-06-20,93.311122,93.744029,92.563374,93.153702,6480000
2000-06-21,92.523991,93.468515,92.494475,93.114319,3115000
2000-06-22,92.917550,92.996261,91.303989,91.697540,7490500
2000-06-23,91.815623,92.012399,90.595612,90.910454,4863300
2000-06-26,91.540082,92.091054,91.225240,92.081215,5201300
2000-06-27,91.923823,92.386246,91.313818,91.402367,4159500
2000-06-28,91.697497,92.553472,91.500721,91.658142,5347700
2000-06-29,91.146593,91.776276,90.369328,90.792397,6345700
2000-06-30,90.634966,91.677878,90.605449,91.481102,7420200
2000-07-03,91.579448,92.838813,91.422027,92.740425,1436600
2000-07-05,92.169808,92.346906,90.910443,91.067863,2748200
2000-07-06,91.264628,92.228830,90.812044,91.776245,5963200
2000-07-07,92.366569,93.684967,92.091083,93.252060,3034800
2000-07-10,93.114343,93.763703,92.897890,93.094666,2816100
2000-07-11,92.858506,93.901417,92.661730,93.291412,5431600
2000-07-12,93.999770,94.531065,93.625896,93.901382,5883000
2000-07-13,94.442563,94.688533,93.940785,94.314659,5356000
2000-07-14,94.727870,95.239487,94.245769,95.239487,5341900
2000-07-17,95.072269,95.701952,94.885332,95.082108,4208300
2000-07-18,94.846027,94.846027,94.039246,94.304893,4262100
2000-07-19,94.117907,94.393393,93.350481,93.547256,8506800
2000-07-20,93.822758,94.845993,93.704693,94.845993,4538900
2000-07-21,94.294998,94.294998,92.996277,92.996277,5656900
2000-07-24,93.271731,93.734155,92.287852,92.464951,5628500
2000-07-25,93.035618,93.094651,92.425613,92.760132,4757100
